,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc10_std,mfcc12_std,mfcc14_std,mfcc16_std,mfcc17_std,mfcc19_std,mfcc20_std,mfcc1_delta_std,mfcc2_delta_std,mfcc3_delta_std,mfcc4_delta_std,mfcc5_delta_std,mfcc6_delta_std,mfcc7_delta_std,mfcc8_delta_std,mfcc10_delta_std,mfcc11_delta_std,mfcc19_delta_std,mfcc20_delta_std,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,songid,label
1,3d3f75a5-c886-45cf-82a7-91c0fdbd4d6b-4.wav,135.99917763157896,43245,635.9558823529412,0.3813503,0.2991985,0.50946516,0.27258095,0.251748,0.14126669,12.675859,96.68919,9348.801,-29.34205,75.52177,15.1432495,12.428451,8.305185,2.6151364,9.589638,-8.17375,4.1094036,2.8151476,-4.906643,0.12729402,-0.73956627,1.4721751,-1.1589085,-5.035239,-2.5040503,-2.842672,-0.654854,4.1691866,38.09111,20.355549,17.05681,13.067482,10.408547,9.6355,8.642436,11.955072,7.689262,6.819934,6.682986,6.768894,7.340001,8.927136,7.1994696,5.9258423,3.267075,2.4708838,2.1289046,1.4506583,1.5859123,1.245206,1.4586847,1.1438828,1.111571,1.1215925,1.1834791,0.22256991,0.09030462,0.008154924,3031.4351936995517,735.2229340453567,540552.7627462631,3178.9657479191305,350.3425761076206,122739.9206337239,18.174746719293715,4.812206333283439,23.157329794093236,7064.832279925745,1550.5897134627753,2404328.4594965717,2.682641427854255,3.1258132844043747,9.770708688958864,-0.01053440345386724,0.09513285034350968,0.00905025921448061,0.12120788385255418,0.05491102784326827,0.003015220978804183,-2.7746268e-05,0.16083503,0.025867905,6.4147236e-05,0.12453548,0.015509085,2.7747845804988662,1.5402988025942022,2.3725204012731327,user,user
2,3d3f75a5-c886-45cf-82a7-91c0fdbd4d6b-5.wav,135.99917763157896,42600,626.4705882352941,0.46088088,0.28127915,0.5225964,0.2277781,0.2631699,0.1186378,21.298887,145.29025,21109.258,3.274369,71.78384,19.188293,8.755673,12.1315565,7.552473,10.017364,-0.60266304,5.8941283,6.057917,-2.2176108,1.4724683,4.336756,5.3250556,1.9276736,-0.2271012,2.327731,0.87984246,2.8526056,1.4696593,30.302835,22.915998,17.148323,11.382333,7.5027413,10.005965,7.9551287,8.644863,6.302105,6.4024887,6.2545385,4.9830327,5.234664,5.06063,5.8330555,6.000751,3.9576817,2.7666569,2.189046,1.421458,1.7765148,1.2632823,1.5312997,1.1502885,1.2757417,0.8881939,1.1285744,0.29533666,0.09545896,0.009112414,3231.247159349757,828.0808786158066,685717.9415291261,3298.265465433119,290.5717505646604,84431.94222621123,16.885594202434845,3.937953080489944,15.50747446414024,7529.129472384143,1334.8000170948762,1781691.085636482,3.4463285416076954,3.889215232238467,15.125995122675713,-0.013666482638432315,0.047909914035655504,0.0022953598629039,0.12113040888641641,0.06633501946948352,0.004400334808016757,-5.328965e-05,0.20032519,0.04013018,-0.00010165954,0.1778795,0.031641115,2.6157278911564625,1.4289476892540693,2.0418914986245444,user,user
3,3d3f75a5-c886-45cf-82a7-91c0fdbd4d6b-2.wav,69.83741554054055,20668,626.3030303030303,0.43693897,0.3029304,0.5522882,0.23040047,0.26657152,0.11078337,18.616623,142.06847,20183.451,-43.811043,80.12419,13.306289,9.583323,10.718748,8.075804,7.683329,0.80890864,8.075252,7.836781,2.412168,3.6648588,3.7431014,3.9518476,2.5691388,1.9754767,2.2382329,-1.5431155,3.149307,2.973524,53.913418,30.233704,17.36921,16.094595,10.744263,12.192644,9.741285,9.653361,8.596444,6.7700977,6.9292965,7.3098907,6.1191854,7.5287905,6.8262053,10.089057,5.2175546,3.4281507,3.072975,1.9792788,2.2303312,1.5426617,1.9217871,1.5898589,1.2040553,1.2560055,1.3185475,0.26505512,0.11030357,0.012166878,2774.6266759132336,1036.9204045713466,1075203.925416405,3018.450873093662,450.22928212609685,202706.4064837805,17.552805340290426,4.500552440608856,20.254972270670333,6272.612070372968,2060.274383280495,4244730.534401823,2.79879541862293,3.5327562113472535,12.4803664488126,-0.00958984844828963,0.05123867595132823,0.0026254019132452215,0.09044314168924149,0.06845115644745428,0.0046855608189938615,-5.2615465e-05,0.17688608,0.031288687,-0.00013943567,0.18498436,0.034219213,2.090956916099773,1.2931133119753222,1.6721420376077867,user,user
4,3d3f75a5-c886-45cf-82a7-91c0fdbd4d6b-3.wav,135.99917763157896,43867,635.7536231884058,0.45400894,0.28613874,0.54455435,0.22596836,0.26377073,0.11729592,22.622816,150.87953,22764.633,-0.4385888,73.59817,19.535894,9.718976,12.676488,9.49481,12.43681,-0.5610485,7.237785,6.1848555,-1.5748041,2.3027124,4.5118604,5.9315505,2.487616,0.122376576,3.0825667,1.7870549,3.9152322,3.3157268,34.02964,22.926458,16.880735,11.851203,8.358057,10.345812,7.964377,8.742353,6.530209,6.128655,5.9717836,5.313758,5.383803,6.7002225,7.5187087,6.383806,4.022012,2.7176912,2.2027605,1.5387582,1.7930905,1.2991599,1.595039,1.1398486,1.2429682,0.9762102,1.2550526,0.3060843,0.08972641,0.008050828,3128.9345603073325,837.6790070799736,701706.1189024905,3275.684563678013,331.7871459082654,110082.71018995262,17.078795188726314,4.007354762394317,16.058892191684414,7357.030513043005,1495.1513588876053,2235477.585983453,3.4868280780869423,3.9400463894362256,15.523965550909438,-0.011210752940001392,0.03766690546192996,0.0014187957670779689,0.1088697120501161,0.05248773197090894,0.002754962007449976,-3.7123361e-06,0.20926854,0.043793324,-0.00021158192,0.17998727,0.03239542,2.313868480725623,1.3016493340989965,1.6942909889603612,user,user
5,3d3f75a5-c886-45cf-82a7-91c0fdbd4d6b-1.wav,135.99917763157896,43861,635.6666666666666,0.459369,0.2921705,0.5511709,0.22935796,0.26654935,0.11083677,21.848064,151.47585,22944.934,-9.398894,76.30266,20.24516,8.958467,11.632553,7.106563,9.468388,-0.32109165,6.092915,6.1139774,-0.91002953,2.7596452,4.587688,5.7997365,3.6760285,1.0525571,2.9298098,0.3539666,2.1272762,0.45848027,46.90135,24.821651,17.23221,12.383944,8.211759,10.560795,8.232693,8.9052725,7.495018,6.2884803,6.5303082,5.2850223,5.2574987,5.282066,6.014091,8.160382,4.57055,3.0870318,2.393082,1.6348147,1.9621238,1.3975023,1.7688618,1.431338,1.2469544,0.96371937,1.2311833,0.29594153,0.10108706,0.010218594,3070.7372771328364,890.4233812728122,792853.7979173079,3243.809009407793,377.68550005242275,142646.33694984863,16.931469686223284,4.072487096528887,16.58515115139428,7211.948057003435,1680.5322480711632,2824188.636807117,3.3444440544820355,3.8936725931033425,15.160686262284106,-0.01126286588745668,0.04146367089825214,0.0017192360043585615,0.10793320977650929,0.06122745400235432,0.003748801123610414,-2.5363219e-05,0.19647376,0.03860194,2.4886278e-05,0.18760957,0.03519735,2.7028027210884358,1.7456310348327149,3.0472277097711347,user,user
